year,harmonised_code,harmonised_name,marriages_civil,marriages_religious
2001,T_0202,Powiat dzierżoniowski,163.0,343.0
2001,T_0208,Powiat kłodzki,277.0,496.0
2001,T_0219,Powiat świdnicki,275.0,506.0
2001,T_0221,Powiat wałbrzyski,105.0,173.0
2001,T_0224,Powiat ząbkowicki,85.0,227.0
2001,T_0263,Powiat m. Wałbrzych,320.0,285.0
2001,T_0213,Powiat milicki,40.0,195.0
2001,T_0214,Powiat oleśnicki,162.0,397.0
2001,T_0215,Powiat oławski,106.0,296.0
2001,T_0217,Powiat strzeliński,46.0,157.0
2001,T_0218,Powiat średzki,59.0,192.0
2001,T_0220,Powiat trzebnicki,99.0,292.0
2001,T_0222,Powiat wołowski,54.0,150.0
2001,T_0223,Powiat wrocławski,129.0,333.0
2001,T_0264,Powiat m. Wrocław,1192.0,1658.0
2001,T_1601,Powiat brzeski,135.0,327.0
2001,T_1602,Powiat głubczycki,56.0,214.0
2001,T_1606,Powiat namysłowski,62.0,166.0
2001,T_1607,Powiat nyski,227.0,520.0
2001,T_1610,Powiat prudnicki,79.0,191.0
2001,T_1603,Powiat kędzierzyńsko-kozielski,190.0,274.0
2001,T_1604,Powiat kluczborski,107.0,214.0
2001,T_1605,Powiat krapkowicki,108.0,176.0
2001,T_1608,Powiat oleski,72.0,212.0
2001,T_1609,Powiat opolski,144.0,390.0
2001,T_1611,Powiat strzelecki,117.0,251.0
2001,T_1661,Powiat m. Opole,231.0,312.0
2001,T_0403,Powiat bydgoski,146.0,312.0
2001,T_0415,Powiat toruński,129.0,345.0
2001,T_0461,Powiat m. Bydgoszcz,697.0,1171.0
2001,T_0463,Powiat m. Toruń,410.0,645.0
2001,T_0402,Powiat brodnicki,78.0,360.0
2001,T_0404,Powiat chełmiński,68.0,206.0
2001,T_0405,Powiat golubsko-dobrzyński,67.0,204.0
2001,T_0406,Powiat grudziądzki,52.0,168.0
2001,T_0412,Powiat rypiński,68.0,230.0
2001,T_0417,Powiat wąbrzeski,62.0,132.0
2001,T_0462,Powiat m. Grudziądz,172.0,343.0
2001,T_0401,Powiat aleksandrowski,77.0,196.0
2001,T_0408,Powiat lipnowski,88.0,290.0
2001,T_0411,Powiat radziejowski,48.0,196.0
2001,T_0418,Powiat włocławski,111.0,351.0
2001,T_0464,Powiat m. Włocławek,255.0,454.0
2001,T_0407,Powiat inowrocławski,250.0,570.0
2001,T_0409,Powiat mogileński,62.0,154.0
2001,T_0410,Powiat nakielski,100.0,345.0
2001,T_0419,Powiat żniński,81.0,293.0
2001,T_0413,Powiat sępoleński,41.0,152.0
2001,T_0414,Powiat świecki,180.0,396.0
2001,T_0416,Powiat tucholski,48.0,195.0
2001,T_2204,Powiat gdański,100.0,273.0
2001,T_2205,Powiat kartuski,75.0,578.0
2001,T_2210,Powiat nowodworski,46.0,127.0
2001,T_2211,Powiat pucki,99.0,339.0
2001,T_2215,Powiat wejherowski,242.0,756.0
2001,T_2201,Powiat bytowski,67.0,344.0
2001,T_2208,Powiat lęborski,89.0,263.0
2001,T_2212,Powiat słupski,156.0,313.0
2001,T_2263,Powiat m. Słupsk,192.0,267.0
2001,T_2207,Powiat kwidzyński,144.0,308.0
2001,T_2209,Powiat malborski,199.0,387.0
2001,T_2213,Powiat starogardzki,137.0,534.0
2001,T_2214,Powiat tczewski,131.0,508.0
2001,T_2261,Powiat m. Gdańsk,817.0,1491.0
2001,T_2262,Powiat m. Gdynia,488.0,840.0
2001,T_2264,Powiat m. Sopot,73.0,117.0
2001,T_2202,Powiat chojnicki,93.0,423.0
2001,T_2203,Powiat człuchowski,85.0,209.0
2001,T_2206,Powiat kościerski,50.0,329.0
2001,T_2802,Powiat braniewski,60.0,147.0
2001,T_2803,Powiat działdowski,63.0,324.0
2001,T_2804,Powiat elbląski,89.0,217.0
2001,T_2807,Powiat iławski,143.0,419.0
2001,T_2812,Powiat nowomiejski,36.0,185.0
2001,T_2815,Powiat ostródzki,150.0,461.0
2001,T_2861,Powiat m. Elbląg,257.0,377.0
2001,T_2805,Powiat ełcki,143.0,295.0
2001,T_2806,Powiat giżycki,143.0,299.0
2001,T_2813,Powiat olecki,79.0,234.0
2001,T_2816,Powiat piski,83.0,212.0
2001,T_2801,Powiat bartoszycki,75.0,248.0
2001,T_2808,Powiat kętrzyński,99.0,287.0
2001,T_2809,Powiat lidzbarski,76.0,179.0
2001,T_2810,Powiat mrągowski,86.0,198.0
2001,T_2811,Powiat nidzicki,34.0,126.0
2001,T_2814,Powiat olsztyński,144.0,396.0
2001,T_2817,Powiat szczycieński,98.0,266.0
2001,T_2862,Powiat m. Olsztyn,283.0,499.0
2001,T_1006,Powiat łódzki wschodni,83.0,369.0
2001,T_1008,Powiat pabianicki,183.0,360.0
2001,T_1020,Powiat zgierski,189.0,576.0
2001,T_1061,Powiat m. Łódź,1460.0,2059.0
2001,T_1001,Powiat bełchatowski,150.0,493.0
2001,T_1007,Powiat opoczyński,56.0,399.0
2001,T_1010,Powiat piotrkowski,72.0,419.0
2001,T_1012,Powiat radomszczański,144.0,528.0
2001,T_1016,Powiat tomaszowski,154.0,474.0
2001,T_1062,Powiat m. Piotrków Trybunalski,146.0,293.0
2001,T_1003,Powiat łaski,69.0,202.0
2001,T_1009,Powiat pajęczański,36.0,227.0
2001,T_1011,Powiat poddębicki,31.0,207.0
2001,T_1014,Powiat sieradzki,106.0,455.0
2001,T_1017,Powiat wieluński,71.0,321.0
2001,T_1018,Powiat wieruszowski,33.0,184.0
2001,T_1019,Powiat zduńskowolski,70.0,286.0
2001,T_1002,Powiat kutnowski,141.0,399.0
2001,T_1004,Powiat łęczycki,48.0,231.0
2001,T_1005,Powiat łowicki,83.0,354.0
2001,T_1013,Powiat rawski,49.0,227.0
2001,T_1015,Powiat skierniewicki,22.0,180.0
2001,T_1063,Powiat m. Skierniewice,71.0,169.0
2001,T_2604,Powiat kielecki,130.0,910.0
2001,T_2605,Powiat konecki,81.0,464.0
2001,T_2607,Powiat ostrowiecki,201.0,380.0
2001,T_2610,Powiat skarżyski,99.0,308.0
2001,T_2611,Powiat starachowicki,104.0,420.0
2001,T_2661,Powiat m. Kielce,280.0,817.0
2001,T_2601,Powiat buski,87.0,315.0
2001,T_2602,Powiat jędrzejowski,83.0,444.0
2001,T_2603,Powiat kazimierski,40.0,126.0
2001,T_2606,Powiat opatowski,52.0,250.0
2001,T_2608,Powiat pińczowski,41.0,186.0
2001,T_2609,Powiat sandomierski,75.0,377.0
2001,T_2612,Powiat staszowski,100.0,292.0
2001,T_2613,Powiat włoszczowski,36.0,247.0
2001,T_0601,Powiat bialski,96.0,443.0
2001,T_0613,Powiat parczewski,36.0,161.0
2001,T_0615,Powiat radzyński,63.0,312.0
2001,T_0619,Powiat włodawski,70.0,180.0
2001,T_0661,Powiat m. Biała Podlaska,71.0,221.0
2001,T_0602,Powiat biłgorajski,74.0,490.0
2001,T_0603,Powiat chełmski,105.0,316.0
2001,T_0604,Powiat hrubieszowski,102.0,293.0
2001,T_0606,Powiat krasnostawski,94.0,331.0
2001,T_0618,Powiat tomaszowski,91.0,397.0
2001,T_0620,Powiat zamojski,125.0,444.0
2001,T_0662,Powiat m. Chełm,109.0,232.0
2001,T_0664,Powiat m. Zamość,92.0,237.0
2001,T_0608,Powiat lubartowski,82.0,403.0
2001,T_0609,Powiat lubelski,104.0,516.0
2001,T_0610,Powiat łęczyński,68.0,219.0
2001,T_0617,Powiat świdnicki,100.0,288.0
2001,T_0663,Powiat m. Lublin,537.0,1232.0
2001,T_0605,Powiat janowski,34.0,222.0
2001,T_0607,Powiat kraśnicki,104.0,438.0
2001,T_0611,Powiat łukowski,74.0,598.0
2001,T_0612,Powiat opolski,69.0,293.0
2001,T_0614,Powiat puławski,150.0,502.0
2001,T_0616,Powiat rycki,75.0,260.0
2001,T_1801,Powiat bieszczadzki,78.0,207.0
2001,T_1802,Powiat brzozowski,55.0,342.0
2001,T_1805,Powiat jasielski,128.0,530.0
2001,T_1807,Powiat krośnieński,70.0,496.0
2001,T_1817,Powiat sanocki,116.0,412.0
2001,T_1861,Powiat m. Krosno,60.0,195.0
2001,T_1804,Powiat jarosławski,119.0,459.0
2001,T_1809,Powiat lubaczowski,82.0,298.0
2001,T_1813,Powiat przemyski,68.0,300.0
2001,T_1814,Powiat przeworski,60.0,354.0
2001,T_1862,Powiat m. Przemyśl,115.0,233.0
2001,T_1806,Powiat kolbuszowski,41.0,313.0
2001,T_1810,Powiat łańcucki,61.0,388.0
2001,T_1815,Powiat ropczycko-sędziszowski,52.0,362.0
2001,T_1816,Powiat rzeszowski,121.0,764.0
2001,T_1819,Powiat strzyżowski,50.0,280.0
2001,T_1863,Powiat m. Rzeszów,240.0,521.0
2001,T_1803,Powiat dębicki,99.0,594.0
2001,T_1808,Powiat leżajski,66.0,355.0
2001,T_1811,Powiat mielecki,127.0,633.0
2001,T_1812,Powiat niżański,63.0,245.0
2001,T_1818,Powiat stalowowolski,142.0,448.0
2001,T_1820,Powiat tarnobrzeski,48.0,255.0
2001,T_1864,Powiat m. Tarnobrzeg,90.0,179.0
2001,T_2002,Powiat białostocki,134.0,512.0
2001,T_2011,Powiat sokólski,80.0,346.0
2001,T_2061,Powiat m. Białystok,396.0,908.0
2001,T_2003,Powiat bielski,64.0,235.0
2001,T_2005,Powiat hajnowski,93.0,144.0
2001,T_2006,Powiat kolneński,26.0,191.0
2001,T_2007,Powiat łomżyński,33.0,259.0
2001,T_2010,Powiat siemiatycki,69.0,197.0
2001,T_2013,Powiat wysokomazowiecki,37.0,278.0
2001,T_2014,Powiat zambrowski,38.0,186.0
2001,T_2062,Powiat m. Łomża,74.0,227.0
2001,T_2001,Powiat augustowski,69.0,263.0
2001,T_2004,Powiat grajewski,73.0,236.0
2001,T_2008,Powiat moniecki,37.0,164.0
2001,T_2009,Powiat sejneński,28.0,79.0
2001,T_2012,Powiat suwalski,49.0,181.0
2001,T_2063,Powiat m. Suwałki,83.0,212.0
2001,T_1431,Powiat Warszawski,3135.0,4439.0
2001,T_1408,Powiat legionowski,128.0,289.0
2001,T_1412,Powiat miński,146.0,633.0
2001,T_1417,Powiat otwocki,139.0,395.0
2001,T_1434,Powiat wołomiński,188.0,789.0
2001,T_1405,Powiat grodziski,119.0,260.0
2001,T_1414,Powiat nowodworski,85.0,327.0
2001,T_1418,Powiat piaseczyński,137.0,391.0
2001,T_1421,Powiat pruszkowski,215.0,413.0
2001,T_1432,Powiat warszawski zachodni,94.0,269.0
2001,T_1402,Powiat ciechanowski,106.0,415.0
2001,T_1413,Powiat mławski,62.0,373.0
2001,T_1420,Powiat płoński,100.0,422.0
2001,T_1424,Powiat pułtuski,50.0,281.0
2001,T_1437,Powiat żuromiński,32.0,237.0
2001,T_1411,Powiat makowski,38.0,238.0
2001,T_1415,Powiat ostrołęcki,51.0,454.0
2001,T_1416,Powiat ostrowski,69.0,367.0
2001,T_1422,Powiat przasnyski,60.0,280.0
2001,T_1435,Powiat wyszkowski,44.0,339.0
2001,T_1461,Powiat m. Ostrołęka,68.0,239.0
2001,T_1401,Powiat białobrzeski,15.0,179.0
2001,T_1407,Powiat kozienicki,45.0,312.0
2001,T_1409,Powiat lipski,38.0,183.0
2001,T_1423,Powiat przysuski,31.0,240.0
2001,T_1425,Powiat radomski,110.0,653.0
2001,T_1430,Powiat szydłowiecki,38.0,206.0
2001,T_1436,Powiat zwoleński,30.0,187.0
2001,T_1463,Powiat m. Radom,297.0,1000.0
2001,T_1404,Powiat gostyniński,55.0,206.0
2001,T_1419,Powiat płocki,84.0,503.0
2001,T_1427,Powiat sierpecki,58.0,274.0
2001,T_1462,Powiat m. Płock,210.0,545.0
2001,T_1403,Powiat garwoliński,65.0,529.0
2001,T_1410,Powiat łosicki,21.0,164.0
2001,T_1426,Powiat siedlecki,50.0,402.0
2001,T_1429,Powiat sokołowski,36.0,277.0
2001,T_1433,Powiat węgrowski,42.0,360.0
2001,T_1464,Powiat m. Siedlce,85.0,314.0
2001,T_1406,Powiat grójecki,119.0,478.0
2001,T_1428,Powiat sochaczewski,73.0,375.0
2001,T_1438,Powiat żyrardowski,100.0,289.0
2002,T_1201,Powiat bocheński,79.0,509.0
2002,T_1206,Powiat krakowski,201.0,979.0
2002,T_1208,Powiat miechowski,55.0,218.0
2002,T_1209,Powiat myślenicki,93.0,571.0
2002,T_1214,Powiat proszowicki,43.0,223.0
2002,T_1219,Powiat wielicki,93.0,398.0
2002,T_1261,Powiat m. Kraków,1090.0,2265.0
2002,T_1205,Powiat gorlicki,77.0,503.0
2002,T_1207,Powiat limanowski,69.0,678.0
2002,T_1210,Powiat nowosądecki,98.0,1103.0
2002,T_1262,Powiat m. Nowy Sącz,113.0,441.0
2002,T_1203,Powiat chrzanowski,158.0,490.0
2002,T_1212,Powiat olkuski,144.0,474.0
2002,T_1213,Powiat oświęcimski,195.0,627.0
2002,T_1218,Powiat wadowicki,144.0,748.0
2002,T_1202,Powiat brzeski,61.0,424.0
2002,T_1204,Powiat dąbrowski,40.0,267.0
2002,T_1216,Powiat tarnowski,119.0,825.0
2002,T_1263,Powiat m. Tarnów,171.0,440.0
2002,T_1211,Powiat nowotarski,179.0,834.0
2002,T_1215,Powiat suski,49.0,389.0
2002,T_1217,Powiat tatrzański,78.0,238.0
2002,T_2402,Powiat bielski,160.0,569.0
2002,T_2403,Powiat cieszyński,194.0,679.0
2002,T_2417,Powiat żywiecki,147.0,629.0
2002,T_2461,Powiat m. Bielsko-Biała,302.0,612.0
2002,T_2407,Powiat lubliniecki,122.0,256.0
2002,T_2413,Powiat tarnogórski,171.0,416.0
2002,T_2462,Powiat m. Bytom,337.0,467.0
2002,T_2471,Powiat m. Piekary Śląskie,85.0,178.0
2002,T_2404,Powiat częstochowski,147.0,550.0
2002,T_2406,Powiat kłobucki,85.0,374.0
2002,T_2409,Powiat myszkowski,126.0,305.0
2002,T_2464,Powiat m. Częstochowa,421.0,853.0
2002,T_2405,Powiat gliwicki,132.0,397.0
2002,T_2466,Powiat m. Gliwice,352.0,560.0
2002,T_2478,Powiat m. Zabrze,317.0,430.0
2002,T_2463,Powiat m. Chorzów,186.0,286.0
2002,T_2469,Powiat m. Katowice,544.0,918.0
2002,T_2470,Powiat m. Mysłowice,126.0,223.0
2002,T_2472,Powiat m. Ruda Śląska,244.0,498.0
2002,T_2474,Powiat m. Siemianowice Śląskie,122.0,191.0
2002,T_2476,Powiat m. Świętochłowice,86.0,144.0
2002,T_2411,Powiat raciborski,166.0,370.0
2002,T_2412,Powiat rybnicki,92.0,262.0
2002,T_2415,Powiat wodzisławski,241.0,601.0
2002,T_2467,Powiat m. Jastrzębie-Zdrój,188.0,381.0
2002,T_2473,Powiat m. Rybnik,230.0,522.0
2002,T_2479,Powiat m. Żory,113.0,262.0
2002,T_2401,Powiat będziński,288.0,424.0
2002,T_2416,Powiat zawierciański,182.0,489.0
2002,T_2465,Powiat m. Dąbrowa Górnicza,253.0,412.0
2002,T_2468,Powiat m. Jaworzno,146.0,362.0
2002,T_2475,Powiat m. Sosnowiec,452.0,690.0
2002,T_2408,Powiat mikołowski,121.0,306.0
2002,T_2410,Powiat pszczyński,110.0,387.0
2002,T_2414,Powiat bieruńsko-lędziński,66.0,177.0
2002,T_2477,Powiat m. Tychy,231.0,498.0
2002,T_0801,Powiat gorzowski,101.0,183.0
2002,T_0803,Powiat międzyrzecki,74.0,165.0
2002,T_0805,Powiat słubicki,79.0,113.0
2002,T_0806,Powiat strzelecko-drezdenecki,65.0,161.0
2002,T_0807,Powiat sulęciński,41.0,101.0
2002,T_0861,Powiat m. Gorzów Wielkopolski,222.0,363.0
2002,T_0802,Powiat krośnieński,87.0,151.0
2002,T_0804,Powiat nowosolski,115.0,295.0
2002,T_0808,Powiat świebodziński,83.0,188.0
2002,T_0809,Powiat zielonogórski,89.0,275.0
2002,T_0810,Powiat żagański,116.0,229.0
2002,T_0811,Powiat żarski,137.0,288.0
2002,T_0812,Powiat wschowski,40.0,138.0
2002,T_0862,Powiat m. Zielona Góra,218.0,325.0
2002,T_3006,Powiat jarociński,52.0,327.0
2002,T_3007,Powiat kaliski,72.0,366.0
2002,T_3008,Powiat kępiński,35.0,270.0
2002,T_3012,Powiat krotoszyński,58.0,335.0
2002,T_3017,Powiat ostrowski,149.0,621.0
2002,T_3018,Powiat ostrzeszowski,45.0,252.0
2002,T_3020,Powiat pleszewski,57.0,305.0
2002,T_3061,Powiat m. Kalisz,189.0,351.0
2002,T_3003,Powiat gnieźnieński,162.0,606.0
2002,T_3009,Powiat kolski,102.0,394.0
2002,T_3010,Powiat koniński,131.0,587.0
2002,T_3023,Powiat słupecki,47.0,282.0
2002,T_3027,Powiat turecki,87.0,357.0
2002,T_3030,Powiat wrzesiński,48.0,351.0
2002,T_3062,Powiat m. Konin,132.0,345.0
2002,T_3004,Powiat gostyński,55.0,365.0
2002,T_3005,Powiat grodziski,33.0,235.0
2002,T_3011,Powiat kościański,71.0,339.0
2002,T_3013,Powiat leszczyński,28.0,238.0
2002,T_3014,Powiat międzychodzki,40.0,119.0
2002,T_3015,Powiat nowotomyski,62.0,317.0
2002,T_3022,Powiat rawicki,58.0,289.0
2002,T_3029,Powiat wolsztyński,40.0,268.0
2002,T_3063,Powiat m. Leszno,102.0,242.0
2002,T_3001,Powiat chodzieski,45.0,179.0
2002,T_3002,Powiat czarnkowsko-trzcianecki,80.0,343.0
2002,T_3019,Powiat pilski,182.0,542.0
2002,T_3028,Powiat wągrowiecki,40.0,287.0
2002,T_3031,Powiat złotowski,105.0,257.0
2002,T_3016,Powiat obornicki,47.0,227.0
2002,T_3021,Powiat poznański,296.0,946.0
2002,T_3024,Powiat szamotulski,84.0,369.0
2002,T_3025,Powiat średzki,44.0,238.0
2002,T_3026,Powiat śremski,70.0,243.0
2002,T_3064,Powiat m. Poznań,910.0,1862.0
2002,T_3201,Powiat białogardzki,87.0,111.0
2002,T_3208,Powiat kołobrzeski,137.0,190.0
2002,T_3209,Powiat koszaliński,85.0,189.0
2002,T_3213,Powiat sławieński,91.0,214.0
2002,T_3261,Powiat m. Koszalin,260.0,289.0
2002,T_3202,Powiat choszczeński,72.0,143.0
2002,T_3203,Powiat drawski,67.0,194.0
2002,T_3210,Powiat myśliborski,114.0,214.0
2002,T_3212,Powiat pyrzycki,43.0,112.0
2002,T_3215,Powiat szczecinecki,145.0,199.0
2002,T_3216,Powiat świdwiński,74.0,157.0
2002,T_3217,Powiat wałecki,79.0,202.0
2002,T_3218,Powiat łobeski,62.0,92.0
2002,T_3262,Powiat m. Szczecin,830.0,994.0
2002,T_3204,Powiat goleniowski,120.0,239.0
2002,T_3205,Powiat gryficki,90.0,177.0
2002,T_3206,Powiat gryfiński,104.0,261.0
2002,T_3207,Powiat kamieński,79.0,132.0
2002,T_3211,Powiat policki,131.0,148.0
2002,T_3214,Powiat stargardzki,167.0,418.0
2002,T_3263,Powiat m. Świnoujście,104.0,77.0
2002,T_0201,Powiat bolesławiecki,132.0,300.0
2002,T_0205,Powiat jaworski,75.0,202.0
2002,T_0206,Powiat karkonoski,115.0,156.0
2002,T_0207,Powiat kamiennogórski,73.0,173.0
2002,T_0210,Powiat lubański,74.0,175.0
2002,T_0212,Powiat lwówecki,78.0,151.0
2002,T_0225,Powiat zgorzelecki,191.0,243.0
2002,T_0226,Powiat złotoryjski,59.0,158.0
2002,T_0261,Powiat m. Jelenia Góra,182.0,226.0
2002,T_0203,Powiat głogowski,158.0,365.0
2002,T_0204,Powiat górowski,48.0,164.0
2002,T_0209,Powiat legnicki,70.0,186.0
2002,T_0211,Powiat lubiński,196.0,419.0
2002,T_0216,Powiat polkowicki,118.0,216.0
2002,T_0262,Powiat m. Legnica,201.0,269.0
2002,T_0202,Powiat dzierżoniowski,180.0,302.0
2002,T_0208,Powiat kłodzki,289.0,474.0
2002,T_0219,Powiat świdnicki,273.0,492.0
2002,T_0221,Powiat wałbrzyski,100.0,141.0
2002,T_0224,Powiat ząbkowicki,107.0,237.0
2002,T_0263,Powiat m. Wałbrzych,275.0,276.0
2002,T_0213,Powiat milicki,36.0,182.0
2002,T_0214,Powiat oleśnicki,121.0,395.0
2002,T_0215,Powiat oławski,102.0,255.0
2002,T_0217,Powiat strzeliński,39.0,165.0
2002,T_0218,Powiat średzki,55.0,180.0
2002,T_0220,Powiat trzebnicki,102.0,291.0
2002,T_0222,Powiat wołowski,66.0,176.0
2002,T_0223,Powiat wrocławski,101.0,306.0
2002,T_0264,Powiat m. Wrocław,1102.0,1626.0
2002,T_1601,Powiat brzeski,138.0,288.0
2002,T_1602,Powiat głubczycki,72.0,179.0
2002,T_1606,Powiat namysłowski,62.0,168.0
2002,T_1607,Powiat nyski,190.0,553.0
2002,T_1610,Powiat prudnicki,83.0,176.0
2002,T_1603,Powiat kędzierzyńsko-kozielski,183.0,281.0
2002,T_1604,Powiat kluczborski,92.0,213.0
2002,T_1605,Powiat krapkowicki,107.0,182.0
2002,T_1608,Powiat oleski,84.0,232.0
2002,T_1609,Powiat opolski,166.0,372.0
2002,T_1611,Powiat strzelecki,124.0,235.0
2002,T_1661,Powiat m. Opole,252.0,324.0
2002,T_0403,Powiat bydgoski,106.0,312.0
2002,T_0415,Powiat toruński,99.0,334.0
2002,T_0461,Powiat m. Bydgoszcz,654.0,1098.0
2002,T_0463,Powiat m. Toruń,369.0,675.0
2002,T_0402,Powiat brodnicki,73.0,351.0
2002,T_0404,Powiat chełmiński,87.0,209.0
2002,T_0405,Powiat golubsko-dobrzyński,60.0,189.0
2002,T_0406,Powiat grudziądzki,47.0,166.0
2002,T_0412,Powiat rypiński,65.0,190.0
2002,T_0417,Powiat wąbrzeski,50.0,129.0
2002,T_0462,Powiat m. Grudziądz,177.0,308.0
2002,T_0401,Powiat aleksandrowski,68.0,230.0
2002,T_0408,Powiat lipnowski,66.0,307.0
2002,T_0411,Powiat radziejowski,39.0,180.0
2002,T_0418,Powiat włocławski,109.0,321.0
2002,T_0464,Powiat m. Włocławek,218.0,406.0
2002,T_0407,Powiat inowrocławski,234.0,529.0
2002,T_0409,Powiat mogileński,46.0,193.0
2002,T_0410,Powiat nakielski,95.0,309.0
2002,T_0419,Powiat żniński,95.0,298.0
2002,T_0413,Powiat sępoleński,51.0,166.0
2002,T_0414,Powiat świecki,146.0,392.0
2002,T_0416,Powiat tucholski,45.0,222.0
2002,T_2204,Powiat gdański,98.0,316.0
2002,T_2205,Powiat kartuski,82.0,539.0
2002,T_2210,Powiat nowodworski,41.0,138.0
2002,T_2211,Powiat pucki,116.0,330.0
2002,T_2215,Powiat wejherowski,200.0,702.0
2002,T_2201,Powiat bytowski,82.0,350.0
2002,T_2208,Powiat lęborski,90.0,230.0
2002,T_2212,Powiat słupski,144.0,253.0
2002,T_2263,Powiat m. Słupsk,190.0,252.0
2002,T_2207,Powiat kwidzyński,135.0,294.0
2002,T_2209,Powiat malborski,104.0,206.0
2002,T_2213,Powiat starogardzki,116.0,485.0
2002,T_2214,Powiat tczewski,147.0,426.0
2002,T_2216,Powiat sztumski,61.0,153.0
2002,T_2261,Powiat m. Gdańsk,817.0,1487.0
2002,T_2262,Powiat m. Gdynia,473.0,801.0
2002,T_2264,Powiat m. Sopot,87.0,89.0
2002,T_2202,Powiat chojnicki,62.0,419.0
2002,T_2203,Powiat człuchowski,105.0,200.0
2002,T_2206,Powiat kościerski,50.0,303.0
2002,T_2802,Powiat braniewski,55.0,147.0
2002,T_2803,Powiat działdowski,66.0,273.0
2002,T_2804,Powiat elbląski,74.0,186.0
2002,T_2807,Powiat iławski,116.0,377.0
2002,T_2812,Powiat nowomiejski,26.0,196.0
2002,T_2815,Powiat ostródzki,161.0,398.0
2002,T_2861,Powiat m. Elbląg,258.0,377.0
2002,T_2805,Powiat ełcki,134.0,276.0
2002,T_2806,Powiat giżycki,89.0,173.0
2002,T_2813,Powiat olecki,39.0,153.0
2002,T_2816,Powiat piski,84.0,233.0
2002,T_2818,Powiat gołdapski,46.0,102.0
2002,T_2819,Powiat węgorzewski,39.0,80.0
2002,T_2801,Powiat bartoszycki,79.0,265.0
2002,T_2808,Powiat kętrzyński,97.0,253.0
2002,T_2809,Powiat lidzbarski,56.0,169.0
2002,T_2810,Powiat mrągowski,65.0,179.0
2002,T_2811,Powiat nidzicki,52.0,163.0
2002,T_2814,Powiat olsztyński,161.0,367.0
2002,T_2817,Powiat szczycieński,87.0,291.0
2002,T_2862,Powiat m. Olsztyn,288.0,500.0
2002,T_1006,Powiat łódzki wschodni,58.0,219.0
2002,T_1008,Powiat pabianicki,163.0,385.0
2002,T_1020,Powiat zgierski,205.0,543.0
2002,T_1021,Powiat brzeziński,20.0,136.0
2002,T_1061,Powiat m. Łódź,1415.0,2025.0
2002,T_1001,Powiat bełchatowski,132.0,477.0
2002,T_1007,Powiat opoczyński,51.0,382.0
2002,T_1010,Powiat piotrkowski,80.0,417.0
2002,T_1012,Powiat radomszczański,149.0,528.0
2002,T_1016,Powiat tomaszowski,147.0,515.0
2002,T_1062,Powiat m. Piotrków Trybunalski,149.0,323.0
2002,T_1003,Powiat łaski,40.0,197.0
2002,T_1009,Powiat pajęczański,47.0,217.0
2002,T_1011,Powiat poddębicki,32.0,184.0
2002,T_1014,Powiat sieradzki,97.0,522.0
2002,T_1017,Powiat wieluński,63.0,363.0
2002,T_1018,Powiat wieruszowski,38.0,189.0
2002,T_1019,Powiat zduńskowolski,83.0,247.0
2002,T_1002,Powiat kutnowski,132.0,411.0
2002,T_1004,Powiat łęczycki,52.0,239.0
2002,T_1005,Powiat łowicki,89.0,393.0
2002,T_1013,Powiat rawski,49.0,257.0
2002,T_1015,Powiat skierniewicki,24.0,164.0
2002,T_1063,Powiat m. Skierniewice,69.0,183.0
2002,T_2604,Powiat kielecki,130.0,900.0
2002,T_2605,Powiat konecki,58.0,450.0
2002,T_2607,Powiat ostrowiecki,175.0,454.0
2002,T_2610,Powiat skarżyski,80.0,312.0
2002,T_2611,Powiat starachowicki,89.0,425.0
2002,T_2661,Powiat m. Kielce,297.0,856.0
2002,T_2601,Powiat buski,88.0,344.0
2002,T_2602,Powiat jędrzejowski,92.0,474.0
2002,T_2603,Powiat kazimierski,52.0,163.0
2002,T_2606,Powiat opatowski,50.0,245.0
2002,T_2608,Powiat pińczowski,56.0,200.0
2002,T_2609,Powiat sandomierski,85.0,377.0
2002,T_2612,Powiat staszowski,82.0,323.0
2002,T_2613,Powiat włoszczowski,38.0,242.0
2002,T_0601,Powiat bialski,99.0,513.0
2002,T_0613,Powiat parczewski,37.0,163.0
2002,T_0615,Powiat radzyński,67.0,296.0
2002,T_0619,Powiat włodawski,73.0,157.0
2002,T_0661,Powiat m. Biała Podlaska,73.0,208.0
2002,T_0602,Powiat biłgorajski,73.0,535.0
2002,T_0603,Powiat chełmski,116.0,283.0
2002,T_0604,Powiat hrubieszowski,109.0,312.0
2002,T_0606,Powiat krasnostawski,100.0,295.0
2002,T_0618,Powiat tomaszowski,91.0,408.0
2002,T_0620,Powiat zamojski,100.0,434.0
2002,T_0662,Powiat m. Chełm,130.0,226.0
2002,T_0664,Powiat m. Zamość,93.0,256.0
2002,T_0608,Powiat lubartowski,76.0,429.0
2002,T_0609,Powiat lubelski,124.0,610.0
2002,T_0610,Powiat łęczyński,74.0,240.0
2002,T_0617,Powiat świdnicki,91.0,288.0
2002,T_0663,Powiat m. Lublin,529.0,1207.0
2002,T_0605,Powiat janowski,27.0,247.0
2002,T_0607,Powiat kraśnicki,117.0,507.0
2002,T_0611,Powiat łukowski,83.0,616.0
2002,T_0612,Powiat opolski,74.0,293.0
2002,T_0614,Powiat puławski,146.0,448.0
2002,T_0616,Powiat rycki,79.0,290.0
2002,T_1801,Powiat bieszczadzki,31.0,99.0
