,election_date,election_type,harmonised_code,harmonised_name,pc1
1351,2024_06_09,european,ITH44,trieste,0.029580131494295912
1352,2024_06_09,european,ITH51,piacenza,0.06689948668739382
1353,2024_06_09,european,ITH52,parma,0.06305146291289965
1354,2024_06_09,european,ITH53,reggio nellemilia,0.08161337155017498
1355,2024_06_09,european,ITH54,modena,0.09633485186526676
1356,2024_06_09,european,ITH55,bologna,0.09602093230609905
1357,2024_06_09,european,ITH56,ferrara,0.09501569072925359
1358,2024_06_09,european,ITH57,ravenna,0.09688100030347051
1359,2024_06_09,european,ITH58,forlicesena,0.09813334748814057
1360,2024_06_09,european,ITH59,rimini,0.08787243383701046
1361,2024_06_09,european,ITI11,massacarrara,-0.03729282335473927
1362,2024_06_09,european,ITI12,lucca,0.04883897373333841
1363,2024_06_09,european,ITI13,pistoia,0.058966908683955516
1364,2024_06_09,european,ITI14,firenze,0.0646337404577901
1365,2024_06_09,european,ITI15,prato,0.08310514944886664
1366,2024_06_09,european,ITI16,livorno,0.04957913560626619
1367,2024_06_09,european,ITI17,pisa,0.06673951409286005
1368,2024_06_09,european,ITI18,arezzo,0.07107429018576122
1369,2024_06_09,european,ITI19,siena,0.08518127788213639
1370,2024_06_09,european,ITI1A,grosseto,0.07183843238010933
1371,2024_06_09,european,ITI21,perugia,0.052408187723026786
1372,2024_06_09,european,ITI22,terni,0.03721737043125439
1373,2024_06_09,european,ITI31,pesaro e urbino,0.06839129660987465
1374,2024_06_09,european,ITI32,ancona,0.05026011618556234
1375,2024_06_09,european,ITI33,macerata,0.04527824228491868
1376,2024_06_09,european,ITI34,ascoli piceno,0.0487753842481593
1377,2024_06_09,european,ITI35,fermo,0.030315052713727062
1378,2024_06_09,european,ITI41,viterbo,0.06899162061666585
1379,2024_06_09,european,ITI42,rieti,0.04117981804364556
1380,2024_06_09,european,ITI43,roma,0.04622044177346888
1381,2024_06_09,european,ITI44,latina,-0.03728879553603439
1382,2024_06_09,european,ITI45,frosinone,-0.01645196329227027
