,election_date,election_type,harmonised_code,harmonised_name,pc1
1776,2005_10_09,president_a,T_2406,kłobucki,-0.082990823145218
1777,2005_10_09,president_a,T_2407,lubliniecki,0.10870354353431363
1778,2005_10_09,president_a,T_2408,mikołowski,0.15807270614049637
1779,2005_10_09,president_a,T_2409,myszkowski,-0.021957909781795237
1780,2005_10_09,president_a,T_2410,pszczyński,0.10754393391396333
1781,2005_10_09,president_a,T_2411,raciborski,0.18871049350520794
1782,2005_10_09,president_a,T_2412,rybnicki,0.0872319149558011
1783,2005_10_09,president_a,T_2413,tarnogórski,0.18729082220044221
1784,2005_10_09,president_a,T_2414,bieruńsko-lędziński,0.07747135473298461
1785,2005_10_09,president_a,T_2415,wodzisławski,0.10183329439229946
1786,2005_10_09,president_a,T_2416,zawierciański,-0.01730958628963114
1787,2005_10_09,president_a,T_2417,żywiecki,0.07444312636837047
1788,2005_10_09,president_a,T_2461,Bielsko-Biała,0.19020711416724786
1789,2005_10_09,president_a,T_2462,Bytom,0.19361857581806483
1790,2005_10_09,president_a,T_2463,Chorzów,0.24749811847918143
1791,2005_10_09,president_a,T_2464,Częstochowa,0.16416731642208146
1792,2005_10_09,president_a,T_2465,Dąbrowa Górnicza,0.13723203828965602
1793,2005_10_09,president_a,T_2466,Gliwice,0.22966816495308764
1794,2005_10_09,president_a,T_2467,Jastrzębie-Zdrój,0.0719317227313718
1795,2005_10_09,president_a,T_2468,Jaworzno,0.1420516601604109
1796,2005_10_09,president_a,T_2469,Katowice,0.22919666658816076
1797,2005_10_09,president_a,T_2470,Mysłowice,0.14420888484538813
1798,2005_10_09,president_a,T_2471,Piekary Śląskie,0.15924093682135027
1799,2005_10_09,president_a,T_2472,Ruda Śląska,0.15600897571399988
1800,2005_10_09,president_a,T_2473,Rybnik,0.15499746709170245
1801,2005_10_09,president_a,T_2474,Siemianowice Śląskie,0.22444332030610556
1802,2005_10_09,president_a,T_2475,Sosnowiec,0.14107322916801526
1803,2005_10_09,president_a,T_2476,Świętochłowice,0.21766906160748192
1804,2005_10_09,president_a,T_2477,Tychy,0.1938062065904345
1805,2005_10_09,president_a,T_2478,Zabrze,0.18536720066241277
1806,2005_10_09,president_a,T_2479,Żory,0.12186356796595252
1807,2005_10_09,president_a,T_2601,buski,-0.20619967714885848
1808,2005_10_09,president_a,T_2602,jędrzejowski,-0.22365002216541072
1809,2005_10_09,president_a,T_2603,kazimierski,-0.27798598293392685
1810,2005_10_09,president_a,T_2604,kielecki,-0.13741724635002442
1811,2005_10_09,president_a,T_2605,konecki,-0.12190011732199316
1812,2005_10_09,president_a,T_2606,opatowski,-0.29177572945217256
1813,2005_10_09,president_a,T_2607,ostrowiecki,-0.04194845649659998
1814,2005_10_09,president_a,T_2608,pińczowski,-0.2615955825916392
1815,2005_10_09,president_a,T_2609,sandomierski,-0.16867319273218512
1816,2005_10_09,president_a,T_2610,skarżyski,0.05298255550390757
1817,2005_10_09,president_a,T_2611,starachowicki,-0.0318554666862175
1818,2005_10_09,president_a,T_2612,staszowski,-0.1750602546011075
1819,2005_10_09,president_a,T_2613,włoszczowski,-0.23451959133283387
1820,2005_10_09,president_a,T_2661,Kielce,0.13381747893804294
1821,2005_10_09,president_a,T_2801,bartoszycki,-0.0148262501645888
1822,2005_10_09,president_a,T_2802,braniewski,-0.010151997446277095
1823,2005_10_09,president_a,T_2803,działdowski,-0.020949464247181027
1824,2005_10_09,president_a,T_2804,elbląski,-0.030521172975474936
1825,2005_10_09,president_a,T_2805,ełcki,0.037764185210327705
1826,2005_10_09,president_a,T_2806,giżycki,0.08288654668588002
1827,2005_10_09,president_a,T_2807,iławski,-0.005400528736492105
1828,2005_10_09,president_a,T_2808,kętrzyński,0.0483983049769707
1829,2005_10_09,president_a,T_2809,lidzbarski,0.013350722724232572
1830,2005_10_09,president_a,T_2810,mrągowski,0.10854151972758622
1831,2005_10_09,president_a,T_2811,nidzicki,-0.03779450177350213
1832,2005_10_09,president_a,T_2812,nowomiejski,-0.1150831729437784
1833,2005_10_09,president_a,T_2813,olecki,-0.06269019534454545
1834,2005_10_09,president_a,T_2814,olsztyński,0.09297152425132033
1835,2005_10_09,president_a,T_2815,ostródzki,0.07195815863588917
1836,2005_10_09,president_a,T_2816,piski,0.021495498651571077
1837,2005_10_09,president_a,T_2817,szczycieński,0.04960770750804891
1838,2005_10_09,president_a,T_2818,gołdapski,0.023504000144260406
1839,2005_10_09,president_a,T_2819,węgorzewski,0.008273462679198457
1840,2005_10_09,president_a,T_2861,Elbląg,0.16282314695394956
1841,2005_10_09,president_a,T_2862,Olsztyn,0.20497804077285
1842,2005_10_09,president_a,T_3001,chodzieski,0.10365521777113285
1843,2005_10_09,president_a,T_3002,czarnkowsko-trzcianecki,0.09544379550815305
1844,2005_10_09,president_a,T_3003,gnieźnieński,0.03847044047065956
1845,2005_10_09,president_a,T_3004,gostyński,-0.05318670868408398
1846,2005_10_09,president_a,T_3005,grodziski,-0.014047500218039077
1847,2005_10_09,president_a,T_3006,jarociński,-0.013313529755066528
1848,2005_10_09,president_a,T_3007,kaliski,-0.2384933987104205
1849,2005_10_09,president_a,T_3008,kępiński,0.004674861336951941
1850,2005_10_09,president_a,T_3009,kolski,-0.1794644027792668
1851,2005_10_09,president_a,T_3010,koniński,-0.1619735958854415
1852,2005_10_09,president_a,T_3011,kościański,0.021200793644380905
1853,2005_10_09,president_a,T_3012,krotoszyński,-0.0453767712750289
1854,2005_10_09,president_a,T_3013,leszczyński,-0.011472613823986899
1855,2005_10_09,president_a,T_3014,międzychodzki,0.049179731953013534
1856,2005_10_09,president_a,T_3015,nowotomyski,0.08821626663939999
1857,2005_10_09,president_a,T_3016,obornicki,0.08009236155054711
1858,2005_10_09,president_a,T_3017,ostrowski,0.006762525498461042
1859,2005_10_09,president_a,T_3018,ostrzeszowski,-0.07828857654560015
1860,2005_10_09,president_a,T_3019,pilski,0.09653191754665116
1861,2005_10_09,president_a,T_3020,pleszewski,-0.05279979493660192
1862,2005_10_09,president_a,T_3021,poznański,0.20984635195378773
1863,2005_10_09,president_a,T_3022,rawicki,-0.003986710719017045
1864,2005_10_09,president_a,T_3023,słupecki,-0.08374988895496585
1865,2005_10_09,president_a,T_3024,szamotulski,0.10389698643708575
1866,2005_10_09,president_a,T_3025,średzki,0.014984071650290753
1867,2005_10_09,president_a,T_3026,śremski,0.053136889956783145
1868,2005_10_09,president_a,T_3027,turecki,-0.13206398196358649
1869,2005_10_09,president_a,T_3028,wągrowiecki,-0.024951736285669462
1870,2005_10_09,president_a,T_3029,wolsztyński,0.023297348012426472
1871,2005_10_09,president_a,T_3030,wrzesiński,-0.009387808947701165
1872,2005_10_09,president_a,T_3031,złotowski,0.038030861469499244
1873,2005_10_09,president_a,T_3061,Kalisz,0.15202604370417963
1874,2005_10_09,president_a,T_3062,Konin,0.12366309796282135
1875,2005_10_09,president_a,T_3063,Leszno,0.22922414374215647
1876,2005_10_09,president_a,T_3064,Poznań,0.27354192938469757
1877,2005_10_09,president_a,T_3201,białogardzki,0.03795711144420438
1878,2005_10_09,president_a,T_3202,choszczeński,-0.012876694173880987
1879,2005_10_09,president_a,T_3203,drawski,0.011265043516993645
1880,2005_10_09,president_a,T_3204,goleniowski,0.09880274884391971
1881,2005_10_09,president_a,T_3205,gryficki,0.06359834738185077
1882,2005_10_09,president_a,T_3206,gryfiński,0.04873667603385623
1883,2005_10_09,president_a,T_3207,kamieński,0.11235357777171193
1884,2005_10_09,president_a,T_3208,kołobrzeski,0.13756779022237792
1885,2005_10_09,president_a,T_3209,koszaliński,0.02307236320335293
1886,2005_10_09,president_a,T_3210,myśliborski,0.056435243035256155
1887,2005_10_09,president_a,T_3211,policki,0.2199169617784512
1888,2005_10_09,president_a,T_3212,pyrzycki,-0.048025021527615425
1889,2005_10_09,president_a,T_3213,sławieński,-0.11217100340151945
1890,2005_10_09,president_a,T_3214,stargardzki,0.09337021675436866
1891,2005_10_09,president_a,T_3215,szczecinecki,0.07386127801128167
1892,2005_10_09,president_a,T_3216,świdwiński,-0.003643626286477658
1893,2005_10_09,president_a,T_3217,wałecki,0.08803376865149334
1894,2005_10_09,president_a,T_3218,łobeski,-0.004686012281908458
1895,2005_10_09,president_a,T_3261,Koszalin,0.15568170685128022
1896,2005_10_09,president_a,T_3262,Szczecin,0.20677549653628022
1897,2005_10_09,president_a,T_3263,Świnoujście,0.2164086692377196
1898,2005_10_09,president_a,T_3299,ships,0.07978933183032738
1899,2007_10_21,sejm,T_0201,bolesławiecki,0.12191604394237641
1900,2007_10_21,sejm,T_0202,dzierżoniowski,0.13043313894911884
1901,2007_10_21,sejm,T_0203,głogowski,0.06495850901444962
1902,2007_10_21,sejm,T_0204,górowski,0.03366375124222984
1903,2007_10_21,sejm,T_0205,jaworski,0.009084725236242944
1904,2007_10_21,sejm,T_0206,karkonoski,0.1939464057099019
1905,2007_10_21,sejm,T_0207,kamiennogórski,0.13337610823043755
1906,2007_10_21,sejm,T_0208,kłodzki,0.10192819866239543
1907,2007_10_21,sejm,T_0209,legnicki,0.023977941561592747
1908,2007_10_21,sejm,T_0210,lubański,0.09406247973529343
1909,2007_10_21,sejm,T_0211,lubiński,0.018311852577226548
1910,2007_10_21,sejm,T_0212,lwówecki,0.07843637551194
1911,2007_10_21,sejm,T_0213,milicki,0.036639317455983145
1912,2007_10_21,sejm,T_0214,oleśnicki,0.08699796920017487
1913,2007_10_21,sejm,T_0215,oławski,0.08507093707005244
1914,2007_10_21,sejm,T_0216,polkowicki,-0.03925170045121789
1915,2007_10_21,sejm,T_0217,strzeliński,0.06667085755675346
1916,2007_10_21,sejm,T_0218,średzki,0.09217311977526445
1917,2007_10_21,sejm,T_0219,świdnicki,0.12248203162335537
1918,2007_10_21,sejm,T_0220,trzebnicki,0.06844973138599737
1919,2007_10_21,sejm,T_0221,wałbrzyski,0.1793465739415287
1920,2007_10_21,sejm,T_0222,wołowski,0.14911610301031247
1921,2007_10_21,sejm,T_0223,wrocławski,0.10360461270306127
1922,2007_10_21,sejm,T_0224,ząbkowicki,0.0541181793674546
1923,2007_10_21,sejm,T_0225,zgorzelecki,0.13560193693467731
1924,2007_10_21,sejm,T_0226,złotoryjski,0.07456131907835299
1925,2007_10_21,sejm,T_0261,Jelenia Góra,0.21062627767061515
1926,2007_10_21,sejm,T_0262,Legnica,0.12159668758376084
1927,2007_10_21,sejm,T_0264,Wrocław,0.22153775352501065
1928,2007_10_21,sejm,T_0401,aleksandrowski,0.018379974577495475
1929,2007_10_21,sejm,T_0402,brodnicki,-0.0615080124739412
1930,2007_10_21,sejm,T_0403,bydgoski,0.13558405269971058
1931,2007_10_21,sejm,T_0404,chełmiński,0.04586526107613102
1932,2007_10_21,sejm,T_0405,golubsko-dobrzyński,-0.050507353992455865
1933,2007_10_21,sejm,T_0406,grudziądzki,-0.06618058974489656
1934,2007_10_21,sejm,T_0407,inowrocławski,0.10385524977606612
1935,2007_10_21,sejm,T_0408,lipnowski,-0.07849467924801937
1936,2007_10_21,sejm,T_0409,mogileński,-0.004777017079714729
1937,2007_10_21,sejm,T_0410,nakielski,0.1229785928065084
1938,2007_10_21,sejm,T_0411,radziejowski,-0.06984001901940992
1939,2007_10_21,sejm,T_0412,rypiński,-0.06566992789488284
1940,2007_10_21,sejm,T_0413,sępoleński,0.025472495668766054
1941,2007_10_21,sejm,T_0414,świecki,0.07479809318257243
1942,2007_10_21,sejm,T_0415,toruński,0.0014208172868510893
1943,2007_10_21,sejm,T_0416,tucholski,0.04226356688242498
1944,2007_10_21,sejm,T_0417,wąbrzeski,0.0714886375399565
1945,2007_10_21,sejm,T_0418,włocławski,-0.04245730981808727
1946,2007_10_21,sejm,T_0419,żniński,0.02677468166369694
1947,2007_10_21,sejm,T_0461,Bydgoszcz,0.17939712345049558
1948,2007_10_21,sejm,T_0462,Grudziądz,0.17808113858227193
1949,2007_10_21,sejm,T_0463,Toruń,0.1645021373545381
1950,2007_10_21,sejm,T_0464,Włocławek,0.13844646733357407
1951,2007_10_21,sejm,T_0601,bialski,-0.19574208993136533
1952,2007_10_21,sejm,T_0602,biłgorajski,-0.18785151752208762
1953,2007_10_21,sejm,T_0603,chełmski,-0.16536537263250944
1954,2007_10_21,sejm,T_0604,hrubieszowski,-0.2008841715007933
1955,2007_10_21,sejm,T_0605,janowski,-0.3809128247919984
1956,2007_10_21,sejm,T_0606,krasnostawski,-0.17282857893347037
1957,2007_10_21,sejm,T_0607,kraśnicki,-0.1864952627188724
1958,2007_10_21,sejm,T_0608,lubartowski,-0.18497649445607908
1959,2007_10_21,sejm,T_0609,lubelski,-0.2361346413357256
1960,2007_10_21,sejm,T_0610,łęczyński,-0.18235940998897482
1961,2007_10_21,sejm,T_0611,łukowski,-0.19057637734594088
1962,2007_10_21,sejm,T_0612,opolski,-0.22678218781352427
1963,2007_10_21,sejm,T_0613,parczewski,-0.17376826489804725
1964,2007_10_21,sejm,T_0614,puławski,-0.08829795774909908
1965,2007_10_21,sejm,T_0615,radzyński,-0.2754928690474074
1966,2007_10_21,sejm,T_0616,rycki,-0.1897726577595238
1967,2007_10_21,sejm,T_0617,świdnicki,-0.0840466619412947
1968,2007_10_21,sejm,T_0618,tomaszowski,-0.22072668129630657
1969,2007_10_21,sejm,T_0619,włodawski,-0.07444344099495258
1970,2007_10_21,sejm,T_0620,zamojski,-0.29864980498493593
1971,2007_10_21,sejm,T_0661,Biała Podlaska,-0.0035590201423395806
1972,2007_10_21,sejm,T_0662,Chełm,0.032525777234956074
1973,2007_10_21,sejm,T_0663,Lublin,0.03928526877300993
1974,2007_10_21,sejm,T_0664,Zamość,-0.051389292179151655
1975,2007_10_21,sejm,T_0801,gorzowski,0.12540674599559215
1976,2007_10_21,sejm,T_0802,krośnieński,0.18459594317244482
1977,2007_10_21,sejm,T_0803,międzyrzecki,0.12673210189058798
1978,2007_10_21,sejm,T_0804,nowosolski,0.13369381529243873
1979,2007_10_21,sejm,T_0805,słubicki,0.16038301167093255
1980,2007_10_21,sejm,T_0806,strzelecko-drezdenecki,0.1208756001929908
1981,2007_10_21,sejm,T_0807,sulęciński,0.18812257034498314
1982,2007_10_21,sejm,T_0808,świebodziński,0.13121176813004826
1983,2007_10_21,sejm,T_0809,zielonogórski,0.1772414807617167
1984,2007_10_21,sejm,T_0810,żagański,0.12213795534089762
1985,2007_10_21,sejm,T_0811,żarski,0.15027278403847172
1986,2007_10_21,sejm,T_0812,wschowski,0.06443169187643795
1987,2007_10_21,sejm,T_0861,Gorzów Wielkopolski,0.1562136723749516
1988,2007_10_21,sejm,T_0862,Zielona Góra,0.21110745911154782
1989,2007_10_21,sejm,T_1001,bełchatowski,-0.1382640799868291
1990,2007_10_21,sejm,T_1002,kutnowski,-0.08593365614996919
1991,2007_10_21,sejm,T_1003,łaski,-0.10501176391291694
1992,2007_10_21,sejm,T_1004,łęczycki,-0.12319270229900951
1993,2007_10_21,sejm,T_1005,łowicki,-0.16758018320134663
1994,2007_10_21,sejm,T_1006,łódzki wschodni,-0.039671902722035406
1995,2007_10_21,sejm,T_1007,opoczyński,-0.24759714548039463
1996,2007_10_21,sejm,T_1008,pabianicki,0.0434128600075914
1997,2007_10_21,sejm,T_1009,pajęczański,-0.189823230118638
1998,2007_10_21,sejm,T_1010,piotrkowski,-0.2464771665927768
1999,2007_10_21,sejm,T_1011,poddębicki,-0.1752071996176114
2000,2007_10_21,sejm,T_1012,radomszczański,-0.08672414924759171
2001,2007_10_21,sejm,T_1013,rawski,-0.22010029572541612
2002,2007_10_21,sejm,T_1014,sieradzki,-0.11449768771127217
2003,2007_10_21,sejm,T_1015,skierniewicki,-0.2881966389433308
2004,2007_10_21,sejm,T_1016,tomaszowski,-0.08250145025339453
2005,2007_10_21,sejm,T_1017,wieluński,-0.12821569249161405
2006,2007_10_21,sejm,T_1018,wieruszowski,-0.11318972743003389
2007,2007_10_21,sejm,T_1019,zduńskowolski,-0.022619814003014972
2008,2007_10_21,sejm,T_1020,zgierski,0.04915956826897369
2009,2007_10_21,sejm,T_1021,brzeziński,-0.1273018154727047
2010,2007_10_21,sejm,T_1061,Łódź,0.15214054058066262
2011,2007_10_21,sejm,T_1062,Piotrków Trybunalski,0.036312954409554773
2012,2007_10_21,sejm,T_1063,Skierniewice,0.07744498107267377
2013,2007_10_21,sejm,T_1201,bocheński,-0.14323471002480043
2014,2007_10_21,sejm,T_1202,brzeski,-0.14410966959423804
2015,2007_10_21,sejm,T_1203,chrzanowski,0.08724880965371569
2016,2007_10_21,sejm,T_1204,dąbrowski,-0.20031439394439504
2017,2007_10_21,sejm,T_1205,gorlicki,-0.1232544934022134
2018,2007_10_21,sejm,T_1206,krakowski,-0.051604637045065654
2019,2007_10_21,sejm,T_1207,limanowski,-0.24350807175239014
2020,2007_10_21,sejm,T_1208,miechowski,-0.1802859567163171
2021,2007_10_21,sejm,T_1209,myślenicki,-0.1671101767038426
2022,2007_10_21,sejm,T_1210,nowosądecki,-0.26160023938263727
2023,2007_10_21,sejm,T_1211,nowotarski,-0.14557743997877043
2024,2007_10_21,sejm,T_1212,olkuski,-0.012963821264371372
2025,2007_10_21,sejm,T_1213,oświęcimski,-0.002238445936622563
2026,2007_10_21,sejm,T_1214,proszowicki,-0.24451741574179547
2027,2007_10_21,sejm,T_1215,suski,-0.11378667566521448
2028,2007_10_21,sejm,T_1216,tarnowski,-0.22507180343444366
2029,2007_10_21,sejm,T_1217,tatrzański,-0.06336885248882998
2030,2007_10_21,sejm,T_1218,wadowicki,-0.05195796065387131
2031,2007_10_21,sejm,T_1219,wielicki,0.008335802546499974
2032,2007_10_21,sejm,T_1261,Kraków,0.15307863912704628
2033,2007_10_21,sejm,T_1262,Nowy Sącz,-0.02465005188979917
2034,2007_10_21,sejm,T_1263,Tarnów,0.06224425236982127
2035,2007_10_21,sejm,T_1401,białobrzeski,-0.23056481614438112
2036,2007_10_21,sejm,T_1402,ciechanowski,-0.0914849135874988
2037,2007_10_21,sejm,T_1403,garwoliński,-0.19416229865740758
2038,2007_10_21,sejm,T_1404,gostyniński,-0.18999254560505402
2039,2007_10_21,sejm,T_1405,grodziski,0.08246356370104786
2040,2007_10_21,sejm,T_1406,grójecki,-0.20637986868643882
2041,2007_10_21,sejm,T_1407,kozienicki,-0.1212048694196379
2042,2007_10_21,sejm,T_1408,legionowski,0.12881191326809843
2043,2007_10_21,sejm,T_1409,lipski,-0.18188364130937912
2044,2007_10_21,sejm,T_1410,łosicki,-0.25513079287319035
2045,2007_10_21,sejm,T_1411,makowski,-0.22552036835731076
2046,2007_10_21,sejm,T_1412,miński,-0.022326378368235464
2047,2007_10_21,sejm,T_1413,mławski,-0.1054449862854705
2048,2007_10_21,sejm,T_1414,nowodworski,-0.0025701073235849803
2049,2007_10_21,sejm,T_1415,ostrołęcki,-0.2767830216702408
2050,2007_10_21,sejm,T_1416,ostrowski,-0.2759118313594441
2051,2007_10_21,sejm,T_1417,otwocki,-0.024312819867897406
2052,2007_10_21,sejm,T_1418,piaseczyński,0.10712983653121617
2053,2007_10_21,sejm,T_1419,płocki,-0.21810275146139996
2054,2007_10_21,sejm,T_1420,płoński,-0.16094132502999556
2055,2007_10_21,sejm,T_1421,pruszkowski,0.114460151882997
2056,2007_10_21,sejm,T_1422,przasnyski,-0.21044697128364304
2057,2007_10_21,sejm,T_1423,przysuski,-0.2868643079851795
2058,2007_10_21,sejm,T_1424,pułtuski,-0.2500513201431438
2059,2007_10_21,sejm,T_1425,radomski,-0.21888965142615147
2060,2007_10_21,sejm,T_1426,siedlecki,-0.3039609011170764
2061,2007_10_21,sejm,T_1427,sierpecki,-0.1757648950140425
2062,2007_10_21,sejm,T_1428,sochaczewski,-0.10992153480046354
2063,2007_10_21,sejm,T_1429,sokołowski,-0.2581272687429061
2064,2007_10_21,sejm,T_1430,szydłowiecki,-0.18581632061187475
2065,2007_10_21,sejm,T_1432,warszawski zachodni,0.08003463530975795
2066,2007_10_21,sejm,T_1433,węgrowski,-0.21756642439951962
2067,2007_10_21,sejm,T_1434,wołomiński,-0.04304871782436105
2068,2007_10_21,sejm,T_1435,wyszkowski,-0.2021845010493612
2069,2007_10_21,sejm,T_1436,zwoleński,-0.2599327921932929
2070,2007_10_21,sejm,T_1437,żuromiński,-0.21218063326957864
2071,2007_10_21,sejm,T_1438,żyrardowski,0.01468234276447368
2072,2007_10_21,sejm,T_1461,Ostrołęka,-0.07034399225903962
2073,2007_10_21,sejm,T_1462,Płock,0.06133624133908745
2074,2007_10_21,sejm,T_1463,Radom,-0.006063913127741488
2075,2007_10_21,sejm,T_1464,Siedlce,-0.025509044337839362
2076,2007_10_21,sejm,T_1465,Warszawa,0.18830056943169543
2077,2007_10_21,sejm,T_1499,abroad,0.2027564081691472
2078,2007_10_21,sejm,T_1601,brzeski,0.055453458057165575
2079,2007_10_21,sejm,T_1602,głubczycki,0.09848320955737798
2080,2007_10_21,sejm,T_1603,kędzierzyńsko-kozielski,0.20160955061625835
2081,2007_10_21,sejm,T_1604,kluczborski,0.08144995940609102
2082,2007_10_21,sejm,T_1605,krapkowicki,0.24051936321681866
2083,2007_10_21,sejm,T_1606,namysłowski,0.0031268555446457846
2084,2007_10_21,sejm,T_1607,nyski,0.05441860796355254
2085,2007_10_21,sejm,T_1608,oleski,0.10498066776115518
2086,2007_10_21,sejm,T_1609,opolski,0.19645136631841614
2087,2007_10_21,sejm,T_1610,prudnicki,0.08451408882395457
2088,2007_10_21,sejm,T_1611,strzelecki,0.17659920200076895
2089,2007_10_21,sejm,T_1661,Opole,0.27595610370864154
2090,2007_10_21,sejm,T_1801,bieszczadzki,0.029500481055408728
2091,2007_10_21,sejm,T_1802,brzozowski,-0.27932198659404156
2092,2007_10_21,sejm,T_1803,dębicki,-0.20016237864595315
2093,2007_10_21,sejm,T_1804,jarosławski,-0.1869875056333702
2094,2007_10_21,sejm,T_1805,jasielski,-0.19371346142308477
2095,2007_10_21,sejm,T_1806,kolbuszowski,-0.32491163698630104
2096,2007_10_21,sejm,T_1807,krośnieński,-0.15986714933404475
2097,2007_10_21,sejm,T_1808,leżajski,-0.19127837341845744
2098,2007_10_21,sejm,T_1809,lubaczowski,-0.24399021194310888
2099,2007_10_21,sejm,T_1810,łańcucki,-0.24744969460548966
2100,2007_10_21,sejm,T_1811,mielecki,-0.14945243614731668
2101,2007_10_21,sejm,T_1812,niżański,-0.23453312454549674
2102,2007_10_21,sejm,T_1813,przemyski,-0.08109576689993261
2103,2007_10_21,sejm,T_1814,przeworski,-0.23936603473327595
2104,2007_10_21,sejm,T_1815,ropczycko-sędziszowski,-0.3519351906519255
2105,2007_10_21,sejm,T_1816,rzeszowski,-0.23588772093035792
2106,2007_10_21,sejm,T_1817,sanocki,-0.04105708131942487
2107,2007_10_21,sejm,T_1818,stalowowolski,-0.08207713042186877
2108,2007_10_21,sejm,T_1819,strzyżowski,-0.2527187771761936
2109,2007_10_21,sejm,T_1820,tarnobrzeski,-0.07298315243303871
2110,2007_10_21,sejm,T_1821,leski,-0.04354326521179585
2111,2007_10_21,sejm,T_1861,Krosno,0.05812763510303044
2112,2007_10_21,sejm,T_1862,Przemyśl,0.07919194321829677
2113,2007_10_21,sejm,T_1863,Rzeszów,0.03896771106812788
2114,2007_10_21,sejm,T_1864,Tarnobrzeg,0.036142935334702114
2115,2007_10_21,sejm,T_2001,augustowski,-0.024564564685849027
2116,2007_10_21,sejm,T_2002,białostocki,-0.09015170471188094
2117,2007_10_21,sejm,T_2003,bielski,-0.0837766237543405
2118,2007_10_21,sejm,T_2004,grajewski,-0.1852986686799168
2119,2007_10_21,sejm,T_2005,hajnowski,0.0908799993067831
2120,2007_10_21,sejm,T_2006,kolneński,-0.27425898684518635
2121,2007_10_21,sejm,T_2007,łomżyński,-0.33981678567595314
2122,2007_10_21,sejm,T_2008,moniecki,-0.1917905070284046
2123,2007_10_21,sejm,T_2009,sejneński,-0.06646573751082209
2124,2007_10_21,sejm,T_2010,siemiatycki,-0.12108086409258839
2125,2007_10_21,sejm,T_2011,sokólski,-0.13230774445206556
2126,2007_10_21,sejm,T_2012,suwalski,-0.19886268621287284
2127,2007_10_21,sejm,T_2013,wysokomazowiecki,-0.3104694145245021
2128,2007_10_21,sejm,T_2014,zambrowski,-0.18584920862680016
2129,2007_10_21,sejm,T_2061,Białystok,0.10322218289267991
2130,2007_10_21,sejm,T_2062,Łomża,-0.030736885202296525
2131,2007_10_21,sejm,T_2063,Suwałki,0.04274871351096393
2132,2007_10_21,sejm,T_2201,bytowski,0.08982382370475182
2133,2007_10_21,sejm,T_2202,chojnicki,0.09585238374926915
2134,2007_10_21,sejm,T_2203,człuchowski,0.14103745556129121
2135,2007_10_21,sejm,T_2204,gdański,0.1889541732419862
2136,2007_10_21,sejm,T_2205,kartuski,0.03472514701326743
2137,2007_10_21,sejm,T_2206,kościerski,0.07752358380020259
2138,2007_10_21,sejm,T_2207,kwidzyński,0.18220364555389873
2139,2007_10_21,sejm,T_2208,lęborski,0.17261223808417686
2140,2007_10_21,sejm,T_2209,malborski,0.12340468282235974
2141,2007_10_21,sejm,T_2210,nowodworski,0.1069796610856903
2142,2007_10_21,sejm,T_2211,pucki,0.17900552984275364
2143,2007_10_21,sejm,T_2212,słupski,0.1500949687168489
2144,2007_10_21,sejm,T_2213,starogardzki,0.04460522506781227
2145,2007_10_21,sejm,T_2214,tczewski,0.12406260261422537
2146,2007_10_21,sejm,T_2215,wejherowski,0.15230159857843933
2147,2007_10_21,sejm,T_2216,sztumski,0.11979551157211545
2148,2007_10_21,sejm,T_2261,Gdańsk,0.23328704906514364
2149,2007_10_21,sejm,T_2262,Gdynia,0.2426750364522589
2150,2007_10_21,sejm,T_2263,Słupsk,0.1930453080579726
2151,2007_10_21,sejm,T_2264,Sopot,0.25028601008344364
2152,2007_10_21,sejm,T_2298,ships,0.49741006781505454
2153,2007_10_21,sejm,T_2299,ships,0.25230732842284925
2154,2007_10_21,sejm,T_2401,będziński,0.1566430640288432
2155,2007_10_21,sejm,T_2402,bielski,0.029667031820393527
2156,2007_10_21,sejm,T_2403,cieszyński,0.1031711745802233
2157,2007_10_21,sejm,T_2404,częstochowski,-0.04919674392984047
2158,2007_10_21,sejm,T_2405,gliwicki,0.07063024908865788
2159,2007_10_21,sejm,T_2406,kłobucki,-0.06791424702076615
2160,2007_10_21,sejm,T_2407,lubliniecki,0.03767427029184399
2161,2007_10_21,sejm,T_2408,mikołowski,0.09480278527809415
2162,2007_10_21,sejm,T_2409,myszkowski,0.02585489238616634
2163,2007_10_21,sejm,T_2410,pszczyński,-0.039750352979629554
2164,2007_10_21,sejm,T_2411,raciborski,0.23597954034361307
2165,2007_10_21,sejm,T_2412,rybnicki,-0.006143366191671565
2166,2007_10_21,sejm,T_2413,tarnogórski,0.1039029141403628
2167,2007_10_21,sejm,T_2414,bieruńsko-lędziński,-0.039777929339705295
2168,2007_10_21,sejm,T_2415,wodzisławski,0.025838029051162392
2169,2007_10_21,sejm,T_2416,zawierciański,0.057531711360519974
2170,2007_10_21,sejm,T_2417,żywiecki,-0.07645663797282327
2171,2007_10_21,sejm,T_2461,Bielsko-Biała,0.12567881898343447
2172,2007_10_21,sejm,T_2462,Bytom,0.12905417079447207
2173,2007_10_21,sejm,T_2463,Chorzów,0.22295237248865374
2174,2007_10_21,sejm,T_2464,Częstochowa,0.12587596857336114
2175,2007_10_21,sejm,T_2465,Dąbrowa Górnicza,0.16902681586734486
2176,2007_10_21,sejm,T_2466,Gliwice,0.18812505930186735
2177,2007_10_21,sejm,T_2467,Jastrzębie-Zdrój,-0.019432546115709083
2178,2007_10_21,sejm,T_2468,Jaworzno,0.14903447994137392
2179,2007_10_21,sejm,T_2469,Katowice,0.1797590213237067
